city,latitude,longitude,dateTime,month_num,year,aqi_chn_mep,aqi_ind_cpcb,aqi_kor_airkorea,aqi_tha_pcd,aqi_uaqi,region_code,category,dominantPollutant,co,nh3,nmhc,no,no2,o3,pm10,pm25,so2,has_any_aqi,n_pollutants_present,clim_avg_rel_humidity_pct,clim_daily_mean_c,clim_mean_daily_max_c,clim_mean_daily_min_c,clim_mean_monthly_sunshine_hours,clim_record_high_c,clim_record_low_c,_merge,citycat_admin_name,citycat_capital,citycat_population,_merge_citycat
"Seoul, South Korea",37.5665,126.978,2025-11-20 09:00:00+00:00,11,2025,,,78.0,,49.0,kr,Moderate air quality,pm10,504.23,,,,28.46,29.83,69.1,34.02,3.07,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 10:00:00+00:00,11,2025,,,79.0,,52.0,kr,Moderate air quality,pm10,498.78,,,,17.31,37.43,61.1,29.54,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 11:00:00+00:00,11,2025,,,80.0,,56.0,kr,Moderate air quality,pm10,411.28,,,,17.42,36.11,52.84,24.43,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 12:00:00+00:00,11,2025,,,81.0,,54.0,kr,Moderate air quality,pm10,502.96,,,,18.93,30.69,58.08,29.39,2.95,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 13:00:00+00:00,11,2025,,,80.0,,61.0,kr,Good air quality,pm10,391.93,,,,12.18,34.32,43.79,21.24,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 14:00:00+00:00,11,2025,,,72.0,,74.0,kr,Good air quality,o3,300.2,,,,11.1,32.6,24.28,8.78,2.93,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 15:00:00+00:00,11,2025,,,67.0,,73.0,kr,Good air quality,o3,300.19,,,,8.04,34.6,29.05,13.31,2.9,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 16:00:00+00:00,11,2025,,,60.0,,72.0,kr,Good air quality,o3,300.11,,,,8.92,35.41,26.07,11.51,2.9,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 17:00:00+00:00,11,2025,,,56.0,,73.0,kr,Good air quality,o3,301.51,,,,9.9,33.7,20.88,8.63,2.96,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 18:00:00+00:00,11,2025,,,54.0,,75.0,kr,Good air quality,o3,304.45,,,,12.57,31.88,20.76,9.27,2.95,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 19:00:00+00:00,11,2025,,,51.0,,76.0,kr,Good air quality,o3,310.04,,,,13.92,30.23,19.84,8.57,2.95,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 20:00:00+00:00,11,2025,,,46.0,,80.0,kr,Excellent air quality,o3,310.11,,,,17.03,26.0,17.15,7.3,2.95,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 21:00:00+00:00,11,2025,,,42.0,,83.0,kr,Excellent air quality,pm10,396.19,,,,19.19,21.06,18.8,10.44,2.07,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 22:00:00+00:00,11,2025,,,45.0,,79.0,kr,Good air quality,no2,394.68,,,,27.52,12.84,16.08,8.66,2.04,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-20 23:00:00+00:00,11,2025,,,54.0,,75.0,kr,Good air quality,no2,402.94,,,,33.02,10.79,21.07,10.23,2.95,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 00:00:00+00:00,11,2025,,,58.0,,73.0,kr,Good air quality,no2,487.96,,,,35.71,7.08,22.95,9.59,2.07,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 01:00:00+00:00,11,2025,,,61.0,,72.0,kr,Good air quality,no2,510.06,,,,37.01,6.64,23.93,11.44,2.07,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 02:00:00+00:00,11,2025,,,68.0,,68.0,kr,Good air quality,no2,614.14,,,,41.67,6.7,23.75,10.04,3.0,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 03:00:00+00:00,11,2025,,,49.0,,69.0,kr,Good air quality,pm10,509.83,,,,30.15,17.62,34.23,13.09,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 04:00:00+00:00,11,2025,,,55.0,,73.0,kr,Good air quality,pm25,412.57,,,,33.64,16.88,29.79,16.59,3.02,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 05:00:00+00:00,11,2025,,,60.0,,72.0,kr,Good air quality,no2,417.93,,,,36.42,17.09,29.02,13.17,3.02,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 06:00:00+00:00,11,2025,,,43.0,,78.0,kr,Good air quality,pm10,398.65,,,,25.08,26.67,24.83,12.64,3.02,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 07:00:00+00:00,11,2025,,,54.0,,72.0,kr,Good air quality,o3,302.87,,,,15.31,35.41,28.41,13.75,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 08:00:00+00:00,11,2025,,,54.0,,73.0,kr,Good air quality,o3,304.3,,,,16.28,34.61,24.56,8.63,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 09:00:00+00:00,11,2025,,,51.0,,75.0,kr,Good air quality,o3,304.29,,,,19.76,31.92,21.98,7.03,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 10:00:00+00:00,11,2025,,,53.0,,73.0,kr,Good air quality,o3,302.96,,,,16.18,34.45,20.32,8.78,2.93,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 11:00:00+00:00,11,2025,,,45.0,,79.0,kr,Good air quality,no2,311.26,,,,27.66,24.0,20.84,7.94,2.95,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 12:00:00+00:00,11,2025,,,50.0,,77.0,kr,Good air quality,no2,319.64,,,,30.93,19.8,23.24,9.19,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 13:00:00+00:00,11,2025,,,42.0,,76.0,kr,Good air quality,pm10,311.37,,,,25.74,23.82,27.17,11.13,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 14:00:00+00:00,11,2025,,,47.0,,74.0,kr,Good air quality,pm10,404.43,,,,29.12,19.79,29.29,12.15,2.95,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 15:00:00+00:00,11,2025,,,44.0,,70.0,kr,Good air quality,pm10,404.4,,,,25.88,22.86,33.17,14.7,2.9,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 16:00:00+00:00,11,2025,,,47.0,,67.0,kr,Good air quality,pm10,418.24,,,,29.04,20.54,36.38,15.91,2.96,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 17:00:00+00:00,11,2025,,,53.0,,63.0,kr,Good air quality,pm10,426.71,,,,32.58,16.75,40.8,18.44,2.99,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 18:00:00+00:00,11,2025,,,55.0,,62.0,kr,Good air quality,pm10,515.75,,,,33.74,15.15,42.5,18.47,2.97,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 19:00:00+00:00,11,2025,,,59.0,,61.0,kr,Good air quality,pm10,508.86,,,,36.06,9.87,43.23,21.69,2.96,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 20:00:00+00:00,11,2025,,,63.0,,64.0,kr,Good air quality,pm10,594.96,,,,38.6,5.29,39.79,18.31,2.9,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 21:00:00+00:00,11,2025,,,56.0,,66.0,kr,Good air quality,pm10,594.92,,,,33.31,6.76,37.57,20.76,2.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 22:00:00+00:00,11,2025,,,56.0,,67.0,kr,Good air quality,pm10,508.93,,,,32.07,7.35,36.56,19.68,2.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-21 23:00:00+00:00,11,2025,,,60.0,,68.0,kr,Good air quality,pm10,519.88,,,,36.43,4.65,36.19,18.07,2.04,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 00:00:00+00:00,11,2025,,,61.0,,67.0,kr,Good air quality,pm10,615.49,,,,37.42,3.75,36.4,17.43,2.96,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 01:00:00+00:00,11,2025,,,61.0,,70.0,kr,Good air quality,pm10,622.29,,,,37.58,3.75,33.53,16.65,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 02:00:00+00:00,11,2025,,,68.0,,68.0,kr,Good air quality,pm10,721.94,,,,41.54,5.64,35.57,17.86,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 03:00:00+00:00,11,2025,,,73.0,,59.0,kr,Moderate air quality,pm10,704.2,,,,44.58,5.72,45.75,24.26,3.02,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 04:00:00+00:00,11,2025,,,78.0,,55.0,kr,Moderate air quality,pm10,802.64,,,,47.38,6.94,55.93,27.24,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 05:00:00+00:00,11,2025,,,72.0,,54.0,kr,Moderate air quality,pm25,697.06,,,,43.7,13.02,54.47,30.55,3.13,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 06:00:00+00:00,11,2025,,,67.0,,59.0,kr,Moderate air quality,pm10,502.86,,,,36.02,21.42,45.17,22.74,3.02,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 07:00:00+00:00,11,2025,,,68.0,,58.0,kr,Moderate air quality,pm25,402.88,,,,31.89,28.61,47.47,26.12,3.93,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 08:00:00+00:00,11,2025,,,66.0,,65.0,kr,Good air quality,pm10,391.88,,,,22.41,39.1,38.88,18.62,3.02,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 09:00:00+00:00,11,2025,,,63.0,,65.0,kr,Good air quality,o3,311.23,,,,18.9,43.56,36.0,16.08,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 10:00:00+00:00,11,2025,,,63.0,,63.0,kr,Good air quality,pm10,312.79,,,,25.88,38.9,40.74,21.76,3.9,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 11:00:00+00:00,11,2025,,,64.0,,59.0,kr,Moderate air quality,pm25,329.29,,,,32.39,34.11,44.52,25.69,3.08,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 12:00:00+00:00,11,2025,,,68.0,,55.0,kr,Moderate air quality,pm25,432.2,,,,28.31,37.69,44.58,29.62,3.11,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 13:00:00+00:00,11,2025,,,77.0,,51.0,kr,Moderate air quality,pm25,525.54,,,,47.13,18.63,50.2,33.29,2.99,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 14:00:00+00:00,11,2025,,,99.0,,49.0,kr,Moderate air quality,pm25,788.53,,,,60.35,5.96,56.34,35.85,2.99,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 15:00:00+00:00,11,2025,,,93.0,,46.0,kr,Moderate air quality,pm25,886.5,,,,56.42,6.35,59.09,38.76,2.98,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 16:00:00+00:00,11,2025,,,89.0,,44.0,kr,Moderate air quality,pm25,811.22,,,,54.18,6.71,59.4,40.97,2.99,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 17:00:00+00:00,11,2025,,,89.0,,45.0,kr,Moderate air quality,pm25,736.22,,,,54.38,5.73,56.71,39.31,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 18:00:00+00:00,11,2025,,,94.0,,45.0,kr,Moderate air quality,pm25,819.36,,,,57.03,4.8,55.65,39.14,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 19:00:00+00:00,11,2025,,,89.0,,46.0,kr,Moderate air quality,pm25,811.13,,,,54.27,4.74,54.23,38.52,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 20:00:00+00:00,11,2025,,,88.0,,48.0,kr,Moderate air quality,pm25,798.59,,,,47.86,7.4,52.22,36.9,2.96,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 21:00:00+00:00,11,2025,,,90.0,,46.0,kr,Moderate air quality,pm25,714.97,,,,47.44,5.76,52.05,38.37,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 22:00:00+00:00,11,2025,,,91.0,,49.0,kr,Moderate air quality,pm25,717.81,,,,36.98,13.56,47.66,35.81,3.04,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-22 23:00:00+00:00,11,2025,,,91.0,,50.0,kr,Moderate air quality,pm25,628.93,,,,38.07,12.63,49.54,34.89,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 00:00:00+00:00,11,2025,,,91.0,,50.0,kr,Moderate air quality,pm25,616.52,,,,36.87,12.73,48.96,34.31,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 01:00:00+00:00,11,2025,,,92.0,,51.0,kr,Moderate air quality,pm25,609.6,,,,40.49,11.22,48.68,33.26,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 02:00:00+00:00,11,2025,,,91.0,,51.0,kr,Moderate air quality,pm25,607.03,,,,38.48,12.26,49.81,33.52,3.07,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 03:00:00+00:00,11,2025,,,89.0,,49.0,kr,Moderate air quality,pm25,609.65,,,,41.02,11.57,51.92,35.95,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 04:00:00+00:00,11,2025,,,88.0,,49.0,kr,Moderate air quality,pm25,609.61,,,,38.11,16.58,54.1,35.81,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 05:00:00+00:00,11,2025,,,90.0,,45.0,kr,Moderate air quality,pm25,602.59,,,,41.38,16.8,56.45,40.0,3.07,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 06:00:00+00:00,11,2025,,,89.0,,52.0,kr,Moderate air quality,pm25,587.56,,,,23.75,38.78,49.86,32.65,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 07:00:00+00:00,11,2025,,,87.0,,59.0,kr,Moderate air quality,o3,400.11,,,,14.69,51.46,40.63,23.56,3.93,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 08:00:00+00:00,11,2025,,,84.0,,58.0,kr,Moderate air quality,o3,404.31,,,,14.18,53.28,37.93,23.44,3.93,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 09:00:00+00:00,11,2025,,,80.0,,56.0,kr,Moderate air quality,o3,400.11,,,,12.56,54.95,41.27,22.8,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 10:00:00+00:00,11,2025,,,79.0,,57.0,kr,Moderate air quality,o3,404.32,,,,14.92,53.72,41.29,23.72,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 11:00:00+00:00,11,2025,,,78.0,,54.0,kr,Moderate air quality,pm25,412.48,,,,17.05,53.39,48.04,30.12,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 12:00:00+00:00,11,2025,,,78.0,,52.0,kr,Moderate air quality,pm25,425.1,,,,19.38,51.77,51.22,32.14,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 13:00:00+00:00,11,2025,,,79.0,,51.0,kr,Moderate air quality,pm25,515.42,,,,23.8,45.59,51.63,33.92,3.1,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 14:00:00+00:00,11,2025,,,80.0,,49.0,kr,Moderate air quality,pm25,590.43,,,,23.66,45.88,55.4,35.1,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 15:00:00+00:00,11,2025,,,83.0,,44.0,kr,Moderate air quality,pm25,500.11,,,,21.77,50.56,59.65,40.5,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 16:00:00+00:00,11,2025,,,84.0,,46.0,kr,Moderate air quality,pm25,501.53,,,,17.25,56.7,59.91,38.14,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 17:00:00+00:00,11,2025,,,86.0,,45.0,kr,Moderate air quality,pm25,512.46,,,,17.73,54.46,61.5,39.71,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 18:00:00+00:00,11,2025,,,87.0,,45.0,kr,Moderate air quality,pm25,504.32,,,,16.64,56.61,60.83,39.85,3.04,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 19:00:00+00:00,11,2025,,,90.0,,43.0,kr,Moderate air quality,pm25,502.94,,,,17.92,56.08,58.65,41.44,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 20:00:00+00:00,11,2025,,,93.0,,42.0,kr,Moderate air quality,pm25,494.55,,,,19.6,56.23,59.44,42.91,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 21:00:00+00:00,11,2025,,,95.0,,44.0,kr,Moderate air quality,pm25,504.11,,,,18.94,54.99,57.78,40.42,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 22:00:00+00:00,11,2025,,,97.0,,43.0,kr,Moderate air quality,pm25,509.66,,,,27.63,44.34,61.28,41.77,3.03,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-23 23:00:00+00:00,11,2025,,,99.0,,39.0,kr,Low air quality,pm25,510.97,,,,28.62,42.64,65.74,45.14,3.01,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 00:00:00+00:00,11,2025,,,104.0,,38.0,kr,Low air quality,pm25,510.97,,,,29.42,41.1,66.12,48.67,3.02,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 01:00:00+00:00,11,2025,,,109.0,,38.0,kr,Low air quality,pm25,515.09,,,,45.81,26.06,67.33,49.77,2.99,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 02:00:00+00:00,11,2025,,,115.0,,38.0,kr,Low air quality,pm25,608.23,,,,53.21,21.77,69.06,50.09,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 03:00:00+00:00,11,2025,,,118.0,,38.0,kr,Low air quality,pm25,622.03,,,,53.7,23.18,73.65,51.38,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 04:00:00+00:00,11,2025,,,121.0,,38.0,kr,Low air quality,pm25,706.79,,,,48.48,29.0,72.85,50.44,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 05:00:00+00:00,11,2025,,,122.0,,38.0,kr,Low air quality,pm25,706.74,,,,41.82,37.1,71.59,48.44,3.06,True,6,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 06:00:00+00:00,11,2025,,,125.0,,37.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 07:00:00+00:00,11,2025,,,129.0,,36.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 08:00:00+00:00,11,2025,,,134.0,,36.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 09:00:00+00:00,11,2025,,,140.0,,35.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 10:00:00+00:00,11,2025,,,152.0,,31.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 11:00:00+00:00,11,2025,,,158.0,,33.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 12:00:00+00:00,11,2025,,,164.0,,33.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 13:00:00+00:00,11,2025,,,224.0,,30.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 14:00:00+00:00,11,2025,,,228.0,,31.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 15:00:00+00:00,11,2025,,,235.0,,30.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
